"Batch_id";"Production_date";"Product_ID";"Production_line";"Shift";"Planned_output_kg";"Actual_output_kg";"Waste_kg";"Operation_minutes"
"3250FR";"2025-06-04";10008;"Line 2";"AS";2008.0;1913.4;106.8;431
"3250JL";"2025-08-06";10015;"Line 1";"NS";1657.0;1616.8;59.4;433
"3251ON";"2025-11-13";10006;"Line 1";"NS";1473.2;1389.2;92.8;523
"3252CS";"2025-05-22";10007;"Line 3";"DS";2366.0;2342.3;26.5;375
"3252EL";"2025-08-14";10002;"Line 1";"AS";2225.8;1982.9;248.3;401
"3252GJ";"2025-04-28";10006;"Line 1";"DS";1700.4;1554.2;150.1;408
"3252RJ";"2025-10-16";10005;"Line 2";"DS";1723.4;1492.2;250.4;404
"3253FY";"2025-12-08";10002;"Line 1";"DS";3281.0;2931.5;358.7;483
"3253HM";"2025-07-02";10018;"Line 1";"DS";1506.3;1418.8;102.2;312
"3253OT";"2025-01-02";10007;"Line 3";"AS";2394.1;2131.3;264.8;374
"3254EV";"2025-11-17";10016;"Line 2";"DS";2914.4;2436.9;483.5;436
"3254JV";"2025-09-02";10001;"Line 1";"NS";1930.8;1811.0;121.3;464
"3254VO";"2025-12-27";10008;"Line 2";"NS";1932.4;1840.3;111.6;490
"3255OG";"2025-12-22";10006;"Line 1";"AS";2018.7;1929.9;96.8;475
"3255PQ";"2025-01-04";10007;"Line 3";"DS";1649.1;1533.8;134.9;442
"3255TF";"2025-07-23";10011;"Line 2";"AS";2017.8;1780.7;252.8;436
"3255XL";"2025-08-28";10004;"Line 2";"DS";1553.2;1464.0;98.5;456
"3256YF";"2025-01-09";10020;"Line 2";"DS";1459.6;1330.9;138.5;465
"3257HT";"2025-10-21";10004;"Line 2";"DS";1624.5;1500.7;140.0;386
"3257LJ";"2025-10-02";10019;"Line 3";"DS";2135.0;1909.0;241.4;435
"3257VX";"2025-03-17";10001;"Line 1";"NS";1768.5;1677.6;99.9;466
"3257XD";"2025-02-16";10018;"Line 1";"AS";2497.6;2346.6;160.4;428
"3258ZJ";"2025-10-13";10017;"Line 3";"DS";1463.2;1342.3;130.5;418
"3259RU";"2025-11-23";10012;"Line 1";"AS";1388.4;1259.3;129.7;472
"3260BI";"2025-01-17";10019;"Line 3";"AS";1407.6;1230.6;196.6;496
"3262OF";"2025-01-16";10010;"Line 3";"AS";1134.1;1121.2;17.8;408
"3263MI";"2025-07-01";10003;"Line 1";"NS";1188.1;1135.8;70.1;461
"3263VL";"2025-01-11";10003;"Line 1";"DS";1604.1;1452.4;154.0;439
"3263VX";"2025-01-15";10004;"Line 2";"AS";1947.4;1831.7;120.3;528
"3264JH";"2025-09-01";10001;"Line 1";"AS";1767.1;1553.6;229.9;477
"3264KT";"2025-07-30";10012;"Line 1";"AS";1568.2;1363.0;216.2;432
"3264XP";"2025-11-05";10010;"Line 3";"DS";1204.5;1094.0;112.3;529
"3265HG";"2025-12-24";10008;"Line 2";"DS";2009.5;1883.1;133.1;472
"3265IM";"2025-05-08";10010;"Line 3";"DS";2187.6;1931.0;269.0;502
"3265UC";"2025-03-11";10010;"Line 3";"DS";1470.2;1335.1;154.6;339
"3266TH";"2025-07-22";10003;"Line 1";"DS";2208.2;1971.6;247.3;436
"3266UP";"2025-04-21";10020;"Line 2";"AS";2381.8;2177.3;221.3;441
"3266ZV";"2025-02-01";10004;"Line 2";"NS";1665.5;1535.2;146.3;357
"3267RR";"2025-05-09";10003;"Line 1";"AS";1521.3;1360.7;172.6;542
"3267VU";"2025-03-13";10006;"Line 1";"DS";1793.0;1736.2;70.2;443
"3267ZK";"2025-12-29";10002;"Line 1";"DS";2001.4;1911.9;105.3;378
"3269LK";"2025-02-19";10007;"Line 3";"DS";2030.6;1746.8;297.5;428
"3269MV";"2025-01-24";10005;"Line 2";"AS";2262.2;2050.3;218.9;388
"3269MZ";"2025-04-14";10010;"Line 3";"NS";823.2;811.3;17.6;360
"3270FU";"2025-09-03";10005;"Line 2";"AS";2146.9;1960.8;204.6;417
"3270PD";"2025-08-07";10016;"Line 2";"DS";1467.9;1401.8;71.9;483
"3271MT";"2025-07-12";10001;"Line 1";"DS";1949.7;1773.5;177.2;423
"3271WI";"2025-10-19";10012;"Line 1";"AS";2163.3;2024.0;143.8;353
"3272KT";"2025-06-23";10003;"Line 1";"AS";1814.9;1603.6;227.0;405
"3274XA";"2025-08-19";10004;"Line 2";"AS";1249.6;1183.4;80.7;481
"3275CR";"2025-08-19";10004;"Line 2";"NS";2371.4;2329.5;58.2;405
"3276FV";"2025-11-09";10006;"Line 1";"AS";2412.9;2348.7;82.2;434
"3276VB";"2025-04-22";10012;"Line 1";"AS";1855.7;1701.5;161.5;369
"3276XW";"2025-06-06";10012;"Line 1";"AS";1286.9;1269.4;22.7;503
"3277LY";"2025-07-28";10008;"Line 2";"DS";2340.9;1991.1;368.2;399
"3277RU";"2025-01-04";10007;"Line 3";"DS";1974.4;1793.4;187.8;419
"3277WV";"2025-10-09";10002;"Line 1";"AS";1804.3;1648.1;159.2;356
"3278GO";"2025-09-20";10007;"Line 3";"DS";2338.2;2057.4;289.4;502
"3279CJ";"2025-06-18";10002;"Line 1";"DS";2219.8;2161.0;65.5;374
"3279DL";"2025-10-10";10018;"Line 1";"NS";1999.2;1786.4;214.0;405
"3279LU";"2025-07-15";10001;"Line 1";"DS";2008.3;1723.0;304.8;438
"3279YQ";"2025-02-07";10012;"Line 1";"AS";1460.6;1331.0;133.9;515
"3280AC";"2025-08-19";10004;"Line 2";"AS";1627.7;1505.8;124.2;425
"3280OV";"2025-03-06";10013;"Line 3";"AS";1692.8;1645.6;47.6;472
"3280UL";"2025-04-05";10001;"Line 1";"DS";1979.8;1662.0;331.9;430
"3281FI";"2025-05-20";10009;"Line 1";"DS";1598.3;1492.9;109.8;456
"3281OW";"2025-11-11";10008;"Line 2";"AS";1589.2;1537.4;68.1;447
"3281RD";"2025-07-22";10012;"Line 1";"DS";2154.5;1964.1;203.8;419
"3281WC";"2025-08-31";10001;"Line 1";"AS";1172.4;1081.1;97.8;441
"3282FK";"2025-02-16";10006;"Line 1";"AS";1692.1;1583.9;120.3;482
"3282MW";"2025-10-29";10016;"Line 2";"DS";2115.7;1786.5;340.4;519
"3283QY";"2025-05-03";10020;"Line 2";"DS";1732.2;1681.9;67.0;504
"3284HP";"2025-08-11";10012;"Line 1";"AS";1970.0;1917.4;52.8;513
"3284MR";"2025-10-10";10015;"Line 1";"AS";1703.6;1546.7;157.0;448
"3284PU";"2025-01-27";10006;"Line 1";"DS";1547.6;1400.6;162.6;476
"3286BL";"2025-07-30";10016;"Line 2";"DS";1682.3;1558.3;143.3;439
"3286DZ";"2025-09-11";10010;"Line 3";"NS";1493.6;1343.6;154.5;491
"3286YI";"2025-11-30";10018;"Line 1";"DS";1580.1;1507.3;90.4;308
"3287FB";"2025-03-11";10009;"Line 1";"DS";1764.4;1699.7;65.6;425
"3287RZ";"2025-05-31";10012;"Line 1";"DS";1859.0;1657.2;209.5;395
"3287SH";"2025-11-29";10009;"Line 1";"DS";1699.4;1650.3;62.7;400
"3289BM";"2025-09-01";10003;"Line 1";"DS";1998.1;1894.1;106.7;493
"3289HX";"2025-08-07";10002;"Line 1";"AS";1512.2;1392.4;131.6;425
"3289YC";"2025-02-26";10002;"Line 1";"DS";2060.6;1873.1;199.4;447
"3290DE";"2025-12-29";10003;"Line 1";"AS";2032.1;1953.4;92.7;451
"3290JH";"2025-05-20";10003;"Line 1";"DS";1293.7;1248.7;59.0;439
"3290YB";"2025-05-21";10020;"Line 2";"NS";1959.7;1832.7;132.8;393
"3291DN";"2025-06-24";10006;"Line 1";"AS";1889.3;1651.9;253.0;447
"3291KN";"2025-06-25";10004;"Line 2";"DS";2535.5;2257.2;295.0;532
"3292TO";"2025-05-26";10014;"Line 2";"AS";2267.1;1964.9;321.9;396
"3293NQ";"2025-01-10";10001;"Line 1";"NS";2471.4;2398.3;73.9;301
"3293UD";"2025-01-16";10007;"Line 3";"NS";1662.5;1477.8;197.5;503
"3293UU";"2025-06-10";10001;"Line 1";"NS";1815.6;1579.3;255.7;539
"3294DO";"2025-06-10";10019;"Line 3";"AS";1947.5;1846.9;116.1;545
"3294KP";"2025-03-08";10010;"Line 3";"NS";2042.3;1868.0;193.1;448
"3295DM";"2025-04-04";10018;"Line 1";"AS";1607.1;1536.3;79.0;459
"3295EM";"2025-01-26";10020;"Line 2";"DS";2204.7;2182.7;39.3;394
"3295GE";"2025-02-20";10004;"Line 2";"NS";1547.2;1407.6;148.6;381
"3295IU";"2025-12-24";10007;"Line 3";"DS";1853.3;1771.4;93.2;431
"3295LP";"2025-11-15";10007;"Line 3";"DS";1584.4;1515.0;74.8;440
"3295QJ";"2025-04-25";10001;"Line 1";"AS";1314.8;1252.0;68.0;470
"3296JF";"2025-03-14";10019;"Line 3";"NS";1459.5;1334.5;140.7;357
"3296KC";"2025-09-15";10001;"Line 1";"AS";1277.6;1251.3;39.9;393
"3296PH";"2025-01-08";10010;"Line 3";"DS";1368.5;1354.8;32.8;385
"3296RE";"2025-11-16";10018;"Line 1";"DS";1568.8;1451.0;128.7;550
"3296SX";"2025-10-29";10004;"Line 2";"DS";2163.5;2113.8;64.4;389
"3296TS";"2025-04-01";10001;"Line 1";"AS";1599.2;1558.3;59.4;454
"3297BO";"2025-11-20";10006;"Line 1";"DS";2387.9;2040.8;362.4;412
"3297SP";"2025-12-03";10012;"Line 1";"DS";1595.5;1472.0;137.8;477
"3297XH";"2025-06-07";10002;"Line 1";"DS";2077.6;1920.0;162.1;448
"3298FA";"2025-03-27";10010;"Line 3";"AS";1424.3;1296.9;132.6;424
"3298KU";"2025-08-22";10001;"Line 1";"AS";1703.9;1500.3;220.1;395
"3298TX";"2025-05-26";10005;"Line 2";"AS";1188.6;1103.1;89.0;557
"3298UE";"2025-06-28";10003;"Line 1";"DS";1977.8;1851.3;133.9;385
"3299NQ";"2025-04-20";10005;"Line 2";"DS";1645.4;1487.4;168.8;402
"3299TD";"2025-10-17";10001;"Line 1";"DS";1784.1;1607.4;177.4;414
"3300HT";"2025-06-02";10004;"Line 2";"DS";2446.0;2158.2;298.7;513
"3300SR";"2025-01-25";10008;"Line 2";"DS";2382.3;2341.3;43.6;464
"3300TT";"2025-04-02";10003;"Line 1";"AS";1662.1;1516.4;160.7;515
"3300VL";"2025-04-30";10011;"Line 2";"NS";1690.4;1547.1;158.0;446
"3300VQ";"2025-11-10";10010;"Line 3";"AS";1326.4;1313.1;27.9;496
"3300XM";"2025-10-12";10019;"Line 3";"AS";1646.4;1524.1;140.6;373
"3300XT";"2025-11-06";10006;"Line 1";"DS";1452.8;1386.2;83.8;475
"3302EL";"2025-11-20";10007;"Line 3";"DS";2036.5;1853.1;201.5;499
"3302GM";"2025-07-11";10009;"Line 1";"DS";1755.8;1654.8;105.7;541
"3303ZO";"2025-05-15";10001;"Line 1";"DS";2094.7;2073.8;36.9;447
"3304LK";"2025-08-12";10014;"Line 2";"DS";1531.7;1505.0;40.7;401
"3304XG";"2025-02-01";10003;"Line 1";"AS";1518.4;1270.5;267.6;363
"3304ZB";"2025-02-07";10010;"Line 3";"NS";2148.2;2052.6;95.6;413
"3305JQ";"2025-05-27";10012;"Line 1";"AS";2108.4;1887.7;225.5;468
"3305WN";"2025-04-09";10005;"Line 2";"NS";2094.7;2002.2;104.3;413
"3306ZQ";"2025-07-05";10002;"Line 1";"DS";2098.8;2042.4;76.0;437
"3307XP";"2025-12-04";10002;"Line 1";"AS";1279.1;1219.2;70.1;382
"3307YB";"2025-06-13";10001;"Line 1";"NS";2373.5;2102.5;279.4;421
"3308WW";"2025-08-23";10003;"Line 1";"DS";1741.4;1629.5;115.0;471
"3309JA";"2025-12-28";10020;"Line 2";"DS";1387.4;1175.3;225.5;495
"3309XC";"2025-04-10";10018;"Line 1";"NS";1624.1;1560.7;75.3;529
"3310JU";"2025-04-06";10009;"Line 1";"AS";1967.0;1815.9;156.1;459
"3310VF";"2025-11-12";10004;"Line 2";"DS";2351.1;2117.1;238.3;423
"3311KX";"2025-07-28";10015;"Line 1";"NS";2249.1;1919.7;335.6;384
"3311LE";"2025-02-04";10011;"Line 2";"DS";2283.8;2219.3;71.4;440
"3312AE";"2025-04-15";10008;"Line 2";"DS";1754.5;1710.5;58.9;411
"3312WN";"2025-04-02";10014;"Line 2";"DS";1786.7;1575.5;215.5;418
"3312WW";"2025-04-03";10003;"Line 1";"DS";1514.3;1440.9;74.7;338
"3313BE";"2025-08-06";10015;"Line 1";"AS";2051.7;1883.0;184.3;372
"3313HR";"2025-04-29";10006;"Line 1";"DS";2505.3;2412.1;104.0;369
"3313RA";"2025-11-17";10014;"Line 2";"AS";1333.0;1225.8;118.3;590
"3313UT";"2025-02-13";10002;"Line 1";"DS";2039.9;1896.1;153.1;451
"3314IW";"2025-09-28";10002;"Line 1";"AS";1886.0;1781.1;108.9;395
"3314WE";"2025-11-12";10007;"Line 3";"AS";1690.5;1619.2;90.6;526
"3314XX";"2025-05-07";10010;"Line 3";"DS";2195.6;1991.7;216.9;499
"3315DC";"2025-04-06";10004;"Line 2";"DS";1155.0;1080.6;91.6;428
"3315LR";"2025-07-07";10003;"Line 1";"DS";1612.3;1467.2;164.6;491
"3315SY";"2025-04-20";10006;"Line 1";"AS";1284.1;1193.7;97.7;384
"3316IK";"2025-01-12";10019;"Line 3";"DS";1619.8;1417.8;219.4;388
"3316LJ";"2025-09-23";10020;"Line 2";"DS";2369.9;2309.1;74.7;367
"3316RO";"2025-01-15";10005;"Line 2";"DS";2143.1;2061.1;95.9;382
"3317CR";"2025-03-10";10009;"Line 1";"DS";1673.4;1601.4;74.0;382
"3318LY";"2025-06-26";10002;"Line 1";"AS";2090.1;2016.6;84.8;397
"3318UZ";"2025-09-19";10002;"Line 1";"DS";1607.8;1508.2;119.2;573
"3319CD";"2025-01-29";10001;"Line 1";"DS";1745.7;1644.0;115.4;404
"3319LE";"2025-04-05";10002;"Line 1";"NS";1656.4;1506.9;158.9;499
"3319TX";"2025-02-28";10007;"Line 3";"DS";2165.5;2052.6;129.3;442
"3319WG";"2025-12-05";10006;"Line 1";"DS";1864.1;1738.0;133.1;417
"3320EW";"2025-06-23";10004;"Line 2";"DS";2269.9;2003.7;282.7;461
"3320IN";"2025-01-16";10008;"Line 2";"AS";1550.6;1477.0;74.8;426
"3322AV";"2025-07-13";10002;"Line 1";"DS";1626.0;1508.6;136.5;428
"3322IN";"2025-11-27";10012;"Line 1";"NS";1580.2;1505.9;92.1;504
"3322SG";"2025-06-21";10002;"Line 1";"DS";2096.7;1989.7;119.4;446
"3322WD";"2025-06-18";10007;"Line 3";"DS";1704.7;1559.8;162.8;335
"3323ES";"2025-10-26";10005;"Line 2";"AS";1543.8;1528.4;20.3;499
"3324EP";"2025-12-21";10002;"Line 1";"AS";1441.0;1293.5;157.6;511
"3324OA";"2025-10-02";10018;"Line 1";"DS";1847.0;1816.0;43.4;411
"3324PT";"2025-04-29";10007;"Line 3";"AS";1718.2;1538.2;181.2;444
"3325HS";"2025-06-23";10001;"Line 1";"NS";893.1;779.0;114.7;442
"3325PI";"2025-04-10";10017;"Line 3";"DS";1922.2;1797.9;134.3;451
"3326CB";"2025-05-26";10001;"Line 1";"DS";1883.9;1588.1;306.0;464
"3326DN";"2025-10-05";10002;"Line 1";"DS";1767.1;1691.3;76.8;455
"3326EU";"2025-04-18";10006;"Line 1";"NS";1723.5;1685.7;40.4;460
"3326VC";"2025-08-10";10015;"Line 1";"DS";2009.6;1859.1;169.0;416
"3327GM";"2025-06-07";10005;"Line 2";"DS";1378.6;1364.8;21.1;400
"3327PX";"2025-12-11";10010;"Line 3";"AS";1452.2;1320.0;146.1;556
"3327RL";"2025-05-06";10009;"Line 1";"DS";1092.0;1033.5;72.5;595
"3327TT";"2025-06-13";10003;"Line 1";"DS";1365.7;1174.2;204.2;430
"3328GM";"2025-12-09";10003;"Line 1";"NS";1393.4;1298.2;101.3;369
"3328IG";"2025-04-22";10002;"Line 1";"DS";1680.3;1663.5;36.3;435
"3328TE";"2025-07-09";10010;"Line 3";"DS";1216.2;1193.0;24.3;439
"3329UL";"2025-05-22";10012;"Line 1";"DS";1606.8;1455.2;164.9;417
"3329US";"2025-06-01";10009;"Line 1";"DS";2125.3;1945.4;182.8;389
"3330AZ";"2025-12-27";10020;"Line 2";"NS";1649.3;1510.4;144.3;367
"3330NW";"2025-03-19";10004;"Line 2";"NS";1414.3;1183.3;236.8;391
"3330QN";"2025-03-11";10003;"Line 1";"AS";1485.8;1456.7;45.0;395
"3331AI";"2025-03-16";10001;"Line 1";"DS";1224.3;1145.5;79.0;396
"3331QS";"2025-10-09";10003;"Line 1";"AS";2047.6;1836.4;213.8;430
"3332AY";"2025-01-29";10004;"Line 2";"DS";1522.9;1423.3;109.0;473
"3332ND";"2025-04-06";10003;"Line 1";"DS";2018.8;1844.2;180.7;485
"3332TC";"2025-07-12";10004;"Line 2";"AS";1303.5;1176.3;130.8;491
"3332ZS";"2025-02-03";10005;"Line 2";"AS";2211.5;2012.9;198.8;437
"3333DK";"2025-04-18";10002;"Line 1";"AS";1614.0;1383.3;235.8;463
"3333QK";"2025-01-09";10010;"Line 3";"AS";1994.2;1974.3;24.3;408
"3334NC";"2025-11-09";10001;"Line 1";"AS";1842.0;1699.4;146.6;451
"3334XG";"2025-10-03";10011;"Line 2";"AS";1771.9;1588.4;190.3;531
"3335CG";"2025-12-03";10010;"Line 3";"NS";2413.8;2142.6;279.7;356
"3335RG";"2025-01-24";10001;"Line 1";"DS";1561.9;1386.4;189.0;449
"3335YA";"2025-12-20";10007;"Line 3";"DS";2550.5;2315.6;253.0;435
"3336CG";"2025-10-22";10016;"Line 2";"AS";1990.8;1846.9;144.6;492
"3336EE";"2025-05-14";10003;"Line 1";"AS";2167.7;1863.2;305.8;403
"3336GW";"2025-08-27";10018;"Line 1";"DS";1947.9;1870.1;93.2;496
"3336VO";"2025-06-24";10002;"Line 1";"DS";1577.1;1502.0;92.9;421
"3336VV";"2025-06-26";10011;"Line 2";"DS";1766.7;1482.8;294.2;395
"3336WU";"2025-10-28";10017;"Line 3";"NS";2055.4;1825.2;245.3;440
"3336XK";"2025-08-22";10015;"Line 1";"AS";2071.2;1873.7;209.4;460
"3337GW";"2025-02-17";10012;"Line 1";"NS";2476.8;2297.4;183.8;467
"3337IX";"2025-04-14";10015;"Line 1";"DS";1145.6;1002.7;161.9;365
"3337ME";"2025-06-03";10004;"Line 2";"NS";2028.2;1743.9;296.6;427
"3337TN";"2025-05-16";10019;"Line 3";"AS";1717.6;1609.2;123.9;463
"3337YQ";"2025-01-27";10015;"Line 1";"NS";800.0;778.2;22.7;351
"3338AO";"2025-01-16";10020;"Line 2";"AS";1783.7;1717.3;78.1;352
"3338CJ";"2025-07-01";10002;"Line 1";"AS";1991.3;1740.5;265.0;559
"3338EI";"2025-06-12";10001;"Line 1";"AS";1372.8;1319.6;68.4;430
"3338JM";"2025-10-27";10018;"Line 1";"AS";1557.0;1541.4;35.3;493
"3338LI";"2025-03-14";10001;"Line 1";"NS";1900.0;1712.1;188.5;339
"3338LL";"2025-08-27";10020;"Line 2";"DS";2106.5;2002.9;111.4;398
"3338YQ";"2025-01-13";10020;"Line 2";"NS";2278.1;2233.9;53.1;317
"3338ZP";"2025-02-02";10015;"Line 1";"AS";1382.2;1368.4;28.2;568
"3339WR";"2025-08-08";10015;"Line 1";"AS";1689.5;1630.8;62.5;512
"3340BG";"2025-10-30";10020;"Line 2";"DS";2097.4;2076.4;38.4;418
"3340HK";"2025-06-16";10005;"Line 2";"AS";1542.5;1400.8;151.3;465
"3340HN";"2025-09-08";10001;"Line 1";"AS";2200.2;2061.7;139.4;351
"3340JL";"2025-11-10";10009;"Line 1";"DS";1400.0;1248.7;156.7;480
"3340LI";"2025-03-24";10001;"Line 1";"DS";1064.8;1042.8;38.2;305
"3340RD";"2025-09-21";10020;"Line 2";"DS";1706.9;1637.7;74.0;525
"3340RK";"2025-10-04";10007;"Line 3";"AS";1952.2;1778.3;187.2;413
"3340SP";"2025-12-06";10009;"Line 1";"AS";1355.4;1248.4;124.1;480
"3341AM";"2025-05-14";10004;"Line 2";"DS";2044.2;1817.2;237.9;442
"3341DL";"2025-01-30";10004;"Line 2";"NS";1726.6;1488.6;252.2;339
"3341EQ";"2025-07-29";10013;"Line 3";"AS";2102.8;2049.7;56.0;387
"3341PD";"2025-12-22";10020;"Line 2";"NS";1915.6;1821.3;103.7;486
"3341TS";"2025-10-01";10017;"Line 3";"DS";1434.7;1296.6;148.6;478
"3341YE";"2025-01-04";10002;"Line 1";"NS";1253.0;1112.3;151.2;420
"3342DE";"2025-10-17";10015;"Line 1";"AS";1792.3;1691.2;120.1;484
"3342GO";"2025-11-03";10015;"Line 1";"AS";1457.2;1363.1;106.3;403
"3342IS";"2025-12-19";10002;"Line 1";"NS";1360.2;1259.1;120.2;425
"3343BK";"2025-06-08";10002;"Line 1";"DS";1532.6;1461.2;86.6;352
"3343EH";"2025-01-03";10002;"Line 1";"DS";1626.5;1486.6;158.9;501
"3343IR";"2025-10-21";10006;"Line 1";"AS";1488.4;1473.5;28.2;519
"3343WB";"2025-02-27";10007;"Line 3";"NS";2305.4;2046.2;262.0;319
"3345XI";"2025-01-27";10009;"Line 1";"DS";2358.1;2085.7;282.3;409
"3346KP";"2025-03-01";10002;"Line 1";"DS";1443.0;1428.6;17.2;432
"3346WX";"2025-02-12";10001;"Line 1";"AS";1814.7;1623.5;206.8;462
"3347PR";"2025-01-25";10017;"Line 3";"AS";1590.8;1512.2;96.4;397
"3347QI";"2025-02-16";10012;"Line 1";"DS";1837.0;1650.0;197.0;348
"3348MN";"2025-12-27";10001;"Line 1";"DS";2276.2;2025.4;269.6;368
"3348UJ";"2025-09-06";10005;"Line 2";"DS";1152.7;1052.8;106.8;464
"3349AJ";"2025-06-10";10017;"Line 3";"AS";1574.9;1450.7;127.9;545
"3349LS";"2025-03-22";10002;"Line 1";"DS";1563.6;1435.2;138.5;527
"3350BK";"2025-08-04";10019;"Line 3";"DS";1871.6;1823.4;53.3;420
"3350CM";"2025-10-20";10009;"Line 1";"DS";1288.3;1203.4;101.8;513
"3351LB";"2025-07-29";10005;"Line 2";"DS";1731.9;1584.7;159.1;382
"3352FQ";"2025-09-29";10001;"Line 1";"DS";2019.3;1999.1;26.1;484
"3353DJ";"2025-01-28";10003;"Line 1";"DS";1669.6;1609.2;76.1;445
"3353GJ";"2025-02-07";10003;"Line 1";"DS";1201.4;1037.8;166.9;445
"3353LB";"2025-01-18";10005;"Line 2";"DS";1446.4;1254.9;198.3;484
"3353TF";"2025-06-01";10007;"Line 3";"AS";1786.1;1632.6;153.9;429
"3353TM";"2025-07-11";10007;"Line 3";"NS";2513.4;2290.5;230.1;494
"3353WC";"2025-12-22";10001;"Line 1";"DS";1727.1;1630.9;110.4;375
"3354CB";"2025-12-29";10002;"Line 1";"DS";1960.1;1750.9;217.1;409
"3355ED";"2025-05-10";10002;"Line 1";"DS";1478.1;1249.4;230.7;409
"3355HC";"2025-10-22";10015;"Line 1";"AS";2016.9;1927.3;99.2;463
"3355ZZ";"2025-10-01";10005;"Line 2";"DS";1563.8;1519.1;61.2;369
"3356ZP";"2025-11-30";10008;"Line 2";"DS";1735.9;1525.0;214.3;369
"3357GN";"2025-04-03";10009;"Line 1";"AS";1843.7;1574.4;286.1;496
"3358TJ";"2025-07-16";10018;"Line 1";"DS";2073.6;1895.7;180.9;481
"3358TM";"2025-04-05";10001;"Line 1";"NS";2130.2;2014.8;132.6;460
"3359CC";"2025-04-28";10015;"Line 1";"DS";2277.5;2152.3;125.8;507
"3359CX";"2025-10-01";10014;"Line 2";"AS";1697.6;1599.4;104.7;441
"3359SC";"2025-12-30";10015;"Line 1";"DS";2206.4;2075.3;136.0;433
"3360CE";"2025-07-06";10017;"Line 3";"DS";2002.2;1841.8;173.6;437
"3360TE";"2025-06-22";10005;"Line 2";"AS";1986.0;1612.0;387.2;513
"3360XT";"2025-06-07";10010;"Line 3";"DS";1801.6;1593.7;225.8;424
"3360YC";"2025-04-15";10015;"Line 1";"AS";1196.5;1049.3;158.5;510
"3361BK";"2025-11-20";10009;"Line 1";"NS";1710.4;1477.6;246.4;552
"3361JT";"2025-05-01";10018;"Line 1";"DS";2033.5;1880.5;153.2;461
"3361KJ";"2025-08-07";10015;"Line 1";"AS";1921.2;1715.2;223.1;423
"3361VU";"2025-10-10";10002;"Line 1";"DS";1991.5;1855.8;146.8;564
"3363RF";"2025-08-17";10008;"Line 2";"AS";1195.6;1163.5;33.1;472
"3364YV";"2025-10-16";10008;"Line 2";"AS";1805.9;1654.1;167.8;372
"3365XM";"2025-01-01";10003;"Line 1";"DS";1483.5;1377.6;107.6;387
"3367CZ";"2025-02-28";10006;"Line 1";"DS";1228.6;1209.8;20.3;520
"3367LW";"2025-02-04";10010;"Line 3";"NS";2774.8;2496.2;283.4;504
"3368EJ";"2025-06-27";10018;"Line 1";"DS";1439.0;1424.6;24.1;438
"3368FQ";"2025-05-24";10018;"Line 1";"AS";1238.3;1171.1;69.1;445
"3368QR";"2025-06-28";10003;"Line 1";"NS";1989.6;1911.7;81.3;519
"3368YP";"2025-07-14";10001;"Line 1";"AS";1762.3;1620.8;155.7;481
"3369GT";"2025-01-19";10017;"Line 3";"NS";2419.0;2394.8;31.1;371
"3369OY";"2025-09-03";10011;"Line 2";"DS";1525.9;1510.6;25.6;438
"3370CB";"2025-09-28";10017;"Line 3";"NS";1693.5;1627.7;82.9;336
"3370LL";"2025-01-16";10003;"Line 1";"DS";2396.2;2162.5;237.6;373
"3370MH";"2025-10-27";10004;"Line 2";"AS";2271.5;2018.6;268.1;495
"3371AQ";"2025-03-18";10006;"Line 1";"AS";1678.6;1458.9;226.4;543
"3371YD";"2025-01-15";10002;"Line 1";"AS";1464.5;1354.2;120.3;396
"3373EN";"2025-05-12";10015;"Line 1";"AS";2363.4;2134.4;244.4;464
"3373PO";"2025-07-05";10001;"Line 1";"DS";2427.8;2194.3;243.3;534
"3373RZ";"2025-09-22";10011;"Line 2";"NS";1729.2;1561.3;177.0;354
"3374AY";"2025-06-05";10009;"Line 1";"DS";1834.3;1682.1;164.5;425
"3375RJ";"2025-04-30";10001;"Line 1";"AS";1964.4;1785.7;180.1;451
"3375SY";"2025-04-14";10008;"Line 2";"DS";1208.5;1170.3;56.0;370
"3375VY";"2025-08-06";10014;"Line 2";"AS";1784.1;1601.5;196.6;446
"3376GM";"2025-04-03";10004;"Line 2";"DS";1968.2;1775.7;202.9;388
"3376LO";"2025-05-07";10015;"Line 1";"NS";1834.1;1667.0;179.7;389
"3376LU";"2025-10-27";10003;"Line 1";"NS";2096.9;1947.2;151.0;312
"3377IF";"2025-01-15";10003;"Line 1";"DS";1524.1;1339.3;190.7;412
"3377LX";"2025-11-16";10015;"Line 1";"AS";1730.5;1605.4;143.3;474
"3377QB";"2025-05-20";10012;"Line 1";"NS";1645.3;1558.1;89.3;446
"3378PQ";"2025-10-24";10006;"Line 1";"DS";1741.7;1681.2;69.0;376
"3378VK";"2025-12-26";10003;"Line 1";"NS";2093.3;2072.4;30.7;377
"3379HX";"2025-06-29";10001;"Line 1";"AS";1630.0;1472.7;165.6;419
"3379KS";"2025-10-14";10010;"Line 3";"DS";1827.0;1737.9;93.8;449
"3379QM";"2025-05-07";10006;"Line 1";"AS";1586.4;1570.5;28.7;368
"3380RC";"2025-03-02";10002;"Line 1";"NS";2077.7;1729.1;354.5;417
"3380YL";"2025-11-11";10006;"Line 1";"AS";800.0;752.8;61.2;353
"3381BJ";"2025-07-25";10015;"Line 1";"DS";1851.3;1804.4;48.9;455
"3383IT";"2025-02-11";10014;"Line 2";"AS";1509.4;1414.6;98.3;431
