Batch_id,Production_date,Product_ID,Production_line,Shift,Planned_output_kg,Actual_output_kg,Waste_kg,Operation_minutes
8936AM,19/03/2025,10002,Line 1,DS,1445.8,1302.2,143.6,444
8366GI,06/07/2025,10001,Line 1,AS,2955.3,2832.9,137.0,382
8945OB,06/05/2025,10020,Line 2,DS,1605.9,1494.0,115.2,481
1053RY,05/02/2025,10017,Line 3,DS,1179.1,1009.9,183.0,523
3641DF,10/09/2025,10009,Line 1,AS,1606.3,1557.4,53.6,578
4767GS,11/05/2025,10006,Line 1,AS,1681.7,1598.9,83.2,354
4618GA,10/04/2025,10004,Line 2,NS,1553.3,1503.5,67.7,372
2137LD,21/11/2025,10012,Line 1,DS,1692.2,1600.6,95.6,387
6801FW,04/04/2025,10012,Line 1,AS,2098.0,1856.6,245.1,508
5069JV,02/07/2025,10003,Line 1,DS,1680.2,1461.3,225.1,334
9823VS,12/08/2025,10017,Line 3,AS,1344.4,1181.6,173.1,486
2895BL,13/09/2025,10015,Line 1,AS,1665.9,1483.5,197.4,432
9297PI,24/02/2025,10009,Line 1,DS,1891.6,1690.0,210.2,478
5607PH,28/04/2025,10016,Line 2,DS,1560.0,1516.1,62.0,440
5218XD,15/03/2025,10003,Line 1,AS,1511.9,1496.8,25.4,520
8136XE,26/06/2025,10010,Line 3,NS,1771.6,1741.7,40.7,467
4955LF,21/05/2025,10004,Line 2,DS,800.0,703.9,110.4,476
4928IR,24/05/2025,10001,Line 1,AS,1610.4,1385.4,235.3,462
9132CD,25/07/2025,10016,Line 2,AS,1469.2,1373.9,100.5,382
6207AI,04/10/2025,10001,Line 1,AS,2297.9,2157.3,142.3,408
2369MT,07/03/2025,10009,Line 1,NS,1811.9,1694.3,130.5,391
8634UH,25/10/2025,10002,Line 1,NS,1412.8,1345.3,83.5,378
5613ZR,17/09/2025,10005,Line 2,DS,2254.6,2197.0,75.1,439
2832LC,20/12/2025,10001,Line 1,AS,2026.4,1834.6,193.9,473
5475XV,19/09/2025,10002,Line 1,DS,1721.4,1680.4,60.9,365
5941YH,21/04/2025,10001,Line 1,DS,1334.4,1215.8,120.6,481
7754PW,04/06/2025,10012,Line 1,AS,1864.8,1781.7,101.5,360
2741AF,19/04/2025,10001,Line 1,AS,1479.8,1294.0,186.6,438
2939KI,21/11/2025,10001,Line 1,NS,2279.0,2124.8,171.1,431
9720EM,12/12/2025,10005,Line 2,AS,2438.8,2155.5,302.7,453
7310JP,24/02/2025,10005,Line 2,AS,2315.6,2285.7,36.9,446
8102HU,14/07/2025,10003,Line 1,DS,1587.0,1405.2,190.1,436
9356OM,27/10/2025,10006,Line 1,AS,2064.0,1885.0,195.1,454
1271IG,21/11/2025,10011,Line 2,NS,2522.1,2206.8,316.9,472
8806MS,19/07/2025,10003,Line 1,DS,1724.5,1614.5,114.1,458
2068VV,25/02/2025,10001,Line 1,DS,1887.2,1686.5,211.1,344
9621WZ,09/03/2025,10001,Line 1,AS,2468.6,2345.6,137.9,387
1245SY,31/03/2025,10011,Line 2,DS,2105.6,2009.6,96.5,368
4904IV,02/06/2025,10012,Line 1,DS,2264.4,2118.7,161.0,470
1516WM,27/06/2025,10016,Line 2,DS,2049.9,1836.8,215.3,530
8737LX,06/06/2025,10005,Line 2,NS,2329.3,2139.2,209.0,407
4373OE,19/01/2025,10013,Line 3,DS,1846.2,1679.5,172.5,434
8969CE,13/06/2025,10011,Line 2,AS,1364.0,1303.3,64.6,458
9315IZ,15/03/2025,10006,Line 1,AS,1447.5,1433.0,29.0,310
6009BE,24/06/2025,10001,Line 1,DS,2107.1,1896.8,225.2,451
9029JS,02/03/2025,10016,Line 2,DS,1736.6,1719.2,32.1,398
7887IU,20/09/2025,10002,Line 1,DS,2162.0,2048.0,114.5,356
9640ZF,07/01/2025,10007,Line 3,NS,1697.6,1654.0,59.3,534
2489IB,24/05/2025,10019,Line 3,DS,2002.7,1885.2,119.7,410
3490BS,25/01/2025,10019,Line 3,DS,1936.7,1787.3,168.1,464
8670VX,06/09/2025,10002,Line 1,DS,1480.6,1455.3,31.7,390
1419OP,19/10/2025,10020,Line 2,NS,1939.2,1819.8,131.0,502
7566QM,23/07/2025,10016,Line 2,DS,1146.1,1114.2,44.0,435
2009UM,28/01/2025,10004,Line 2,AS,1387.6,1294.1,96.1,418
3849ZB,30/10/2025,10004,Line 2,NS,2036.4,1970.6,78.6,512
6868QQ,03/02/2025,10012,Line 1,DS,2023.9,1897.1,143.7,402
9179FW,24/07/2025,10004,Line 2,DS,1964.2,1820.7,154.6,381
9106PM,29/11/2025,10016,Line 2,DS,1542.6,1527.2,21.7,417
1999LZ,16/09/2025,10018,Line 1,DS,1887.8,1766.9,135.8,373
5672ZV,25/07/2025,10019,Line 3,AS,1308.0,1204.5,113.1,478
8857XN,05/03/2025,10001,Line 1,AS,1685.6,1578.9,112.7,374
4099GC,28/03/2025,10012,Line 1,AS,1813.5,1795.4,24.1,400
6668GH,19/06/2025,10019,Line 3,NS,1777.5,1652.4,136.0,495
4559IT,06/02/2025,10001,Line 1,AS,2018.0,1834.5,199.6,479
5680YN,04/01/2025,10005,Line 2,NS,1794.7,1700.8,102.8,514
7674FO,26/11/2025,10012,Line 1,AS,1641.5,1564.3,92.3,397
8265XW,23/02/2025,10001,Line 1,NS,1134.3,1064.4,77.1,471
1055DK,30/07/2025,10006,Line 1,AS,1476.4,1461.6,21.3,433
3721SE,28/11/2025,10020,Line 2,DS,2727.2,2684.0,45.5,306
3400FU,06/11/2025,10004,Line 2,NS,1731.3,1714.0,26.3,413
8191YF,22/10/2025,10012,Line 1,AS,1698.4,1618.4,84.9,368
7811UF,25/05/2025,10018,Line 1,DS,1362.1,1205.9,163.1,458
4709RD,25/06/2025,10018,Line 1,AS,800.0,792.0,11.0,413
7374QI,30/04/2025,10012,Line 1,AS,1639.2,1457.6,182.0,396
1114ZO,27/10/2025,10010,Line 3,NS,1421.4,1313.0,109.6,418
2139AZ,23/04/2025,10012,Line 1,AS,1473.1,1296.9,195.1,357
1572XX,27/01/2025,10009,Line 1,AS,1832.2,1755.4,85.7,426
7533FS,07/04/2025,10012,Line 1,AS,1360.9,1261.7,110.6,498
4270WO,15/02/2025,10020,Line 2,AS,922.4,913.2,19.5,438
6697MF,22/04/2025,10012,Line 1,DS,1457.1,1391.0,83.2,392
6881TC,11/10/2025,10001,Line 1,NS,1359.8,1305.1,58.4,568
3852NA,18/06/2025,10006,Line 1,NS,1794.9,1669.2,145.6,488
7142MO,02/07/2025,10017,Line 3,AS,1291.5,1182.7,114.8,388
5784MI,09/07/2025,10020,Line 2,DS,1394.7,1282.5,125.0,395
9906WY,12/11/2025,10020,Line 2,DS,1716.3,1683.6,51.7,319
4683AA,29/08/2025,10016,Line 2,DS,2323.7,2020.7,315.7,385
9427FD,14/08/2025,10006,Line 1,AS,2546.7,2521.2,26.7,404
7764ZO,04/07/2025,10008,Line 2,AS,1744.5,1576.2,175.0,434
6814RG,08/01/2025,10019,Line 3,DS,2050.6,1895.1,156.9,479
3212VB,22/08/2025,10012,Line 1,DS,1630.4,1614.1,21.7,367
7466YB,22/05/2025,10003,Line 1,AS,2150.7,2082.4,69.4,369
4243AO,26/07/2025,10009,Line 1,DS,2098.2,1976.8,130.5,453
9042GU,19/01/2025,10007,Line 3,DS,1639.1,1505.0,141.5,332
9835DD,16/08/2025,10012,Line 1,AS,2360.8,2192.5,176.5,467
3456WE,23/02/2025,10003,Line 1,NS,2096.1,1882.3,215.9,365
8127JJ,03/12/2025,10013,Line 3,DS,1368.3,1254.3,125.9,410
9325VL,02/05/2025,10018,Line 1,DS,1935.6,1893.5,46.8,451
8025SQ,07/11/2025,10009,Line 1,AS,1719.2,1566.5,171.1,421
3883DM,04/12/2025,10009,Line 1,AS,2288.2,2097.8,197.4,408
8161MF,04/01/2025,10009,Line 1,DS,2015.5,1936.6,84.5,408
4769HT,20/04/2025,10009,Line 1,DS,1353.1,1281.9,85.2,410
6404MO,04/07/2025,10009,Line 1,DS,2521.6,2148.6,379.6,543
6355RL,31/05/2025,10002,Line 1,AS,2089.4,1876.0,228.3,468
5429WA,04/02/2025,10016,Line 2,DS,1504.6,1350.8,172.8,434
1332GU,22/09/2025,10017,Line 3,AS,1545.0,1437.4,121.8,430
4032IC,10/03/2025,10012,Line 1,NS,1340.3,1120.1,225.0,430
8013YS,24/09/2025,10002,Line 1,AS,1760.5,1622.9,153.3,544
7155JK,09/05/2025,10019,Line 3,AS,1977.6,1776.3,218.5,372
8052IX,28/05/2025,10007,Line 3,AS,2629.3,2441.8,207.0,427
7824HC,20/05/2025,10005,Line 2,AS,2114.5,2024.6,98.1,451
7948FQ,24/10/2025,10003,Line 1,NS,1525.4,1421.7,119.3,378
5414DI,02/05/2025,10015,Line 1,DS,1370.0,1356.3,20.5,391
9301DM,19/07/2025,10009,Line 1,AS,1657.7,1560.3,105.8,422
2967GY,02/07/2025,10001,Line 1,DS,1177.5,1073.2,108.8,446
9521PZ,21/11/2025,10009,Line 1,DS,1769.2,1654.5,130.7,396
3151BY,30/11/2025,10009,Line 1,DS,1671.6,1425.3,265.0,469
7851ON,11/07/2025,10003,Line 1,DS,1229.0,1216.7,15.0,420
9251VE,29/10/2025,10010,Line 3,AS,1406.0,1317.3,99.8,483
6875WA,31/08/2025,10007,Line 3,DS,1393.3,1318.8,83.9,441
4555LF,02/06/2025,10014,Line 2,AS,2211.1,2021.8,198.1,449
4576IJ,10/04/2025,10004,Line 2,AS,1603.2,1561.5,52.9,340
9947XI,14/02/2025,10011,Line 2,NS,2223.1,2075.5,158.3,364
6512RM,12/06/2025,10012,Line 1,DS,1506.2,1374.4,146.1,352
1446NC,26/09/2025,10007,Line 3,DS,1582.1,1510.1,75.1,487
3563KJ,18/07/2025,10008,Line 2,NS,1878.6,1587.3,291.6,541
2159XU,23/04/2025,10019,Line 3,NS,1699.9,1483.7,225.2,329
3930WB,04/02/2025,10017,Line 3,NS,2205.5,2112.0,112.9,456
4881CP,02/03/2025,10003,Line 1,AS,1871.9,1764.9,113.7,346
1269UI,25/05/2025,10020,Line 2,AS,2103.7,1878.5,227.9,453
2061TR,12/04/2025,10006,Line 1,DS,1231.9,1118.8,121.0,489
3976BB,21/12/2025,10002,Line 1,AS,1963.7,1847.7,133.3,487
1302XD,15/08/2025,10012,Line 1,DS,1582.7,1566.9,30.4,516
3771SI,03/02/2025,10012,Line 1,DS,1431.4,1231.6,201.5,494
4201ZH,12/12/2025,10005,Line 2,AS,1930.2,1883.8,63.8,465
4128VM,05/05/2025,10007,Line 3,DS,1903.2,1775.5,133.2,457
8312OV,02/07/2025,10006,Line 1,DS,2029.3,1896.1,145.7,440
8654LK,03/12/2025,10004,Line 2,DS,2275.7,2191.5,104.0,442
4910VQ,24/10/2025,10004,Line 2,AS,1411.7,1325.5,90.0,397
8722DG,29/11/2025,10010,Line 3,DS,1431.5,1273.9,163.1,494
7208MA,29/08/2025,10006,Line 1,DS,1598.3,1464.1,153.3,410
5020YW,07/12/2025,10017,Line 3,DS,2649.6,2488.5,162.7,465
3277RU,04/01/2025,10007,Line 3,DS,1974.4,1793.4,187.8,419
1704DO,30/05/2025,10006,Line 1,DS,1152.6,1070.1,86.4,467
7303OX,24/12/2025,10017,Line 3,AS,1696.8,1508.3,192.9,497
6146BE,12/10/2025,10001,Line 1,AS,1420.0,1326.2,102.4,427
6326UL,15/11/2025,10001,Line 1,AS,2122.0,1968.5,161.1,517
1988TB,01/02/2025,10010,Line 3,DS,2464.8,2217.1,261.8,410
8087IO,28/06/2025,10004,Line 2,DS,3080.5,2806.0,285.4,437
8529FW,13/06/2025,10012,Line 1,DS,2506.7,2222.3,303.0,347
4510BP,18/12/2025,10010,Line 3,DS,1596.9,1580.9,16.1,475
4391ZD,28/12/2025,10018,Line 1,DS,1189.4,1143.4,49.8,524
5251WS,11/09/2025,10005,Line 2,DS,987.0,895.2,109.0,465
6939AD,21/08/2025,10001,Line 1,NS,2158.9,1978.4,181.6,459
9323WX,06/10/2025,10002,Line 1,AS,1772.3,1617.7,161.5,441
5487ZC,27/03/2025,10001,Line 1,NS,1497.7,1387.9,123.7,358
3757XI,02/12/2025,10008,Line 2,NS,1868.8,1647.1,237.4,430
2646QT,13/06/2025,10002,Line 1,AS,2193.2,2117.4,85.9,474
8152OQ,01/07/2025,10016,Line 2,AS,1931.3,1838.6,109.5,431
9940XV,21/10/2025,10015,Line 1,NS,1851.2,1785.8,83.0,411
1264CS,12/04/2025,10002,Line 1,AS,1843.3,1695.8,161.4,428
2573BH,05/01/2025,10002,Line 1,AS,1660.5,1508.1,171.1,492
9024TZ,04/06/2025,10002,Line 1,DS,1872.1,1713.0,165.5,394
2995IM,14/07/2025,10010,Line 3,AS,1892.2,1774.4,123.1,553
4927CD,19/05/2025,10016,Line 2,AS,2085.0,1721.7,364.5,434
5125LH,23/05/2025,10007,Line 3,DS,1666.7,1558.6,120.7,368
3405DJ,07/02/2025,10005,Line 2,AS,2039.7,1794.2,254.8,387
1955UR,18/01/2025,10001,Line 1,DS,1417.4,1341.8,76.3,411
8172YQ,28/06/2025,10006,Line 1,NS,1685.8,1508.1,179.3,462
4368EK,07/11/2025,10004,Line 2,DS,2442.3,2323.4,120.9,296
9180YN,29/04/2025,10016,Line 2,AS,1332.0,1247.2,92.6,463
7110WN,03/01/2025,10016,Line 2,AS,1826.4,1610.6,219.8,458
3874CJ,27/09/2025,10012,Line 1,DS,1619.8,1473.7,150.9,387
9340GI,15/10/2025,10019,Line 3,NS,1933.8,1812.8,124.1,507
9636SL,01/10/2025,10002,Line 1,AS,1814.5,1718.4,111.6,486
2824TH,27/02/2025,10004,Line 2,DS,2202.6,2038.0,169.8,470
3635MK,13/08/2025,10012,Line 1,NS,1482.4,1424.5,74.7,407
3829UT,05/10/2025,10010,Line 3,AS,1931.9,1855.9,93.7,349
7748HI,22/06/2025,10001,Line 1,AS,1581.6,1533.0,60.1,432
1040CY,18/10/2025,10017,Line 3,DS,1966.5,1748.4,221.3,470
6542AR,20/02/2025,10015,Line 1,DS,2280.5,2096.2,203.6,452
7158ID,18/08/2025,10018,Line 1,DS,1725.8,1631.0,112.3,350
7875QX,15/06/2025,10001,Line 1,AS,1988.7,1830.2,172.6,517
1519OS,20/07/2025,10007,Line 3,DS,1628.6,1411.9,225.1,408
1345NO,05/05/2025,10001,Line 1,NS,1656.9,1640.3,36.1,457
1501EQ,14/04/2025,10015,Line 1,AS,1870.2,1758.8,114.2,486
8249VO,29/04/2025,10015,Line 1,DS,2068.1,1930.8,146.2,498
1022VH,21/04/2025,10009,Line 1,NS,1767.6,1616.6,156.2,417
8128HR,27/08/2025,10009,Line 1,NS,2114.5,1889.2,237.5,431
2238FM,22/09/2025,10005,Line 2,DS,2128.4,1844.2,293.6,332
2346MT,02/07/2025,10002,Line 1,AS,1833.6,1746.5,92.7,270
2633GP,03/02/2025,10006,Line 1,AS,1247.2,1139.1,124.7,402
2871PO,18/05/2025,10018,Line 1,NS,1598.6,1561.3,40.5,434
6367UZ,02/08/2025,10009,Line 1,NS,1778.8,1630.9,166.6,416
7070ZJ,05/02/2025,10001,Line 1,AS,2060.9,1833.4,238.0,413
1447TZ,29/08/2025,10001,Line 1,AS,1521.4,1420.8,111.4,354
1172DS,12/02/2025,10008,Line 2,NS,1648.3,1571.4,82.5,448
9777QA,17/01/2025,10001,Line 1,NS,1178.4,1130.3,50.6,412
5069WQ,31/03/2025,10002,Line 1,DS,1369.7,1302.7,82.1,499
5618KL,22/12/2025,10013,Line 3,AS,1490.7,1323.6,168.4,421
3327PX,11/12/2025,10010,Line 3,AS,1452.2,1320.0,146.1,556
7771XH,06/08/2025,10004,Line 2,DS,1762.1,1730.2,45.4,388
4199VI,16/09/2025,10009,Line 1,DS,2172.8,1941.2,249.5,352
9928QS,13/05/2025,10020,Line 2,NS,1868.8,1758.2,128.2,496
4769YT,30/01/2025,10001,Line 1,AS,1998.4,1765.8,244.2,483
7123UJ,27/09/2025,10007,Line 3,AS,1998.6,1867.7,133.9,413
5129RM,21/10/2025,10016,Line 2,DS,1756.9,1650.6,118.5,383
5567FF,26/01/2025,10004,Line 2,DS,2318.7,2236.3,100.9,472
8710ZU,06/05/2025,10020,Line 2,DS,2034.8,1870.4,180.1,453
9678WS,29/05/2025,10006,Line 1,NS,1458.4,1443.8,18.8,460
2917SE,29/09/2025,10009,Line 1,DS,1651.0,1634.5,29.2,340
6133RG,08/05/2025,10008,Line 2,AS,1352.6,1209.0,151.2,392
2368EU,17/12/2025,10007,Line 3,AS,1964.0,1781.2,188.4,422
2813IF,19/11/2025,10002,Line 1,DS,1819.2,1667.4,164.9,409
1856QS,09/02/2025,10005,Line 2,NS,2377.3,2259.0,131.3,400
2728GW,26/08/2025,10007,Line 3,DS,1656.5,1632.6,33.8,479
7535UM,07/06/2025,10016,Line 2,AS,1665.7,1518.4,164.5,402
2799VK,25/12/2025,10019,Line 3,AS,1684.7,1530.1,161.5,389
6935MT,25/10/2025,10019,Line 3,AS,2074.9,1843.1,245.5,436
5165OF,16/09/2025,10007,Line 3,NS,2032.7,1814.6,232.7,382
1929KZ,28/01/2025,10007,Line 3,DS,1950.6,1846.4,115.3,431
1442KA,13/12/2025,10007,Line 3,DS,1855.9,1656.6,210.5,359
3781IF,25/01/2025,10001,Line 1,DS,1956.8,1804.8,162.7,345
7468CK,01/04/2025,10019,Line 3,AS,2033.6,1788.7,252.8,447
3656YU,12/07/2025,10012,Line 1,DS,2165.9,2035.5,147.4,464
4414BX,14/12/2025,10001,Line 1,AS,1805.5,1586.2,232.5,413
8940JU,28/08/2025,10006,Line 1,AS,1777.0,1557.1,234.6,389
3188WS,11/02/2025,10002,Line 1,DS,1272.7,1183.6,99.9,474
6349WC,15/06/2025,10002,Line 1,DS,1452.0,1437.5,30.6,436
7217UI,19/06/2025,10005,Line 2,DS,1205.9,1193.8,19.0,423
1545VP,18/02/2025,10009,Line 1,DS,1635.3,1462.1,191.1,328
2972OF,10/04/2025,10007,Line 3,NS,2187.7,2160.3,39.8,458
1822JW,12/04/2025,10008,Line 2,NS,1855.3,1669.2,205.7,324
3445ZC,25/08/2025,10015,Line 1,DS,1410.4,1252.8,166.5,344
9868WP,15/02/2025,10019,Line 3,NS,1611.4,1475.9,139.2,380
2950FW,13/05/2025,10012,Line 1,DS,1712.5,1582.0,135.7,377
6909EP,11/02/2025,10015,Line 1,DS,1777.8,1556.1,241.4,430
1611MW,09/10/2025,10020,Line 2,DS,2490.8,2190.0,305.2,377
1461KB,11/12/2025,10003,Line 1,AS,1914.6,1708.8,219.4,336
2808KX,21/08/2025,10001,Line 1,AS,1956.1,1807.5,150.3,353
4177AY,16/01/2025,10016,Line 2,NS,1759.6,1659.2,119.6,501
9098RD,22/12/2025,10018,Line 1,AS,1356.2,1303.4,69.0,437
3903ZT,31/03/2025,10008,Line 2,AS,1761.4,1641.6,126.7,391
5921MA,25/04/2025,10009,Line 1,NS,1526.6,1417.2,119.8,383
4904LA,02/01/2025,10017,Line 3,DS,1723.4,1679.4,51.0,430
4670QJ,07/06/2025,10018,Line 1,AS,1196.0,1076.9,122.1,594
3620IL,29/01/2025,10006,Line 1,AS,1422.7,1371.6,51.7,422
5228OY,12/12/2025,10012,Line 1,AS,1869.7,1713.7,162.4,394
1741WU,26/01/2025,10007,Line 3,DS,2461.8,2305.8,162.7,446
5957EX,12/04/2025,10006,Line 1,DS,1963.6,1820.7,155.9,406
1488MS,19/10/2025,10020,Line 2,DS,1968.3,1937.2,49.2,394
4763XW,06/03/2025,10004,Line 2,DS,1866.0,1673.1,210.6,336
9535MW,02/11/2025,10012,Line 1,DS,1556.3,1350.6,207.9,453
3537AR,09/09/2025,10011,Line 2,DS,1441.2,1426.8,30.2,450
9734YN,15/10/2025,10005,Line 2,DS,1355.9,1256.3,110.6,509
3059SF,08/06/2025,10004,Line 2,DS,1965.4,1923.9,50.8,490
6104LA,26/11/2025,10016,Line 2,DS,1609.5,1522.6,104.5,453
1744MC,01/04/2025,10018,Line 1,AS,1134.1,1078.2,72.0,561
8638QV,24/02/2025,10001,Line 1,DS,1793.6,1775.7,33.8,371
1013AE,06/06/2025,10012,Line 1,DS,1991.7,1708.1,292.0,494
4633SN,18/06/2025,10001,Line 1,DS,1547.9,1442.2,121.6,431
6548CS,12/08/2025,10015,Line 1,DS,1527.8,1475.1,61.0,471
2940FJ,25/09/2025,10005,Line 2,DS,1847.7,1762.2,103.7,482
8218KF,13/01/2025,10007,Line 3,AS,1425.0,1328.2,108.2,525
8382IO,12/03/2025,10015,Line 1,NS,1310.7,1278.1,41.7,491
2964GL,03/04/2025,10001,Line 1,AS,1996.6,1976.6,39.9,448
3836GY,26/06/2025,10001,Line 1,NS,2481.1,2374.4,119.6,488
8687OQ,15/05/2025,10010,Line 3,DS,2081.4,1922.8,164.2,335
3442MK,26/07/2025,10001,Line 1,NS,2033.3,1863.3,188.3,388
7646JN,31/03/2025,10004,Line 2,AS,1867.1,1743.4,136.3,396
2999HQ,15/06/2025,10007,Line 3,AS,2753.7,2583.2,185.6,503
5474SD,04/09/2025,10006,Line 1,DS,1238.0,1118.7,137.8,466
8148AO,19/04/2025,10014,Line 2,AS,1392.7,1378.1,27.4,503
5556MR,29/09/2025,10004,Line 2,NS,2366.9,2117.7,269.2,463
9351AB,29/12/2025,10009,Line 1,DS,1512.4,1332.6,197.1,454
6766AO,25/08/2025,10019,Line 3,NS,1742.3,1724.9,20.5,475
4828FY,22/05/2025,10002,Line 1,DS,2069.7,1927.2,143.9,382
5756QC,17/06/2025,10011,Line 2,AS,1412.3,1322.2,96.7,388
7091GW,15/03/2025,10016,Line 2,AS,2109.4,1980.4,145.9,376
9708YK,15/06/2025,10007,Line 3,DS,1611.7,1444.0,174.2,462
6691ZW,04/01/2025,10003,Line 1,AS,2348.5,2307.7,60.3,461
3224RM,03/06/2025,10007,Line 3,DS,1250.6,1217.8,52.0,302
5100CK,23/01/2025,10002,Line 1,DS,1525.7,1405.8,128.6,376
6198AV,09/02/2025,10001,Line 1,DS,1926.6,1794.4,146.4,409
6383EG,10/12/2025,10018,Line 1,AS,1600.7,1467.6,135.7,388
3929SN,16/06/2025,10001,Line 1,DS,2296.2,2273.2,30.4,383
2870DV,10/03/2025,10007,Line 3,DS,1627.6,1566.3,67.9,359
7382OP,29/03/2025,10005,Line 2,DS,1819.1,1714.5,112.8,436
6484NQ,13/11/2025,10007,Line 3,NS,1795.3,1769.5,37.4,404
9763FH,18/05/2025,10006,Line 1,DS,1994.9,1817.9,188.1,478
4647SK,06/03/2025,10009,Line 1,AS,2256.4,1946.5,312.0,432
6456EA,05/11/2025,10001,Line 1,AS,2331.6,2308.3,40.6,468
6301YC,30/06/2025,10001,Line 1,DS,1328.1,1249.5,85.8,439
1140JN,04/05/2025,10019,Line 3,AS,1845.5,1666.9,190.6,489
5948II,09/06/2025,10005,Line 2,AS,1632.1,1512.7,127.6,382
2810YC,09/07/2025,10009,Line 1,DS,1561.6,1344.4,224.5,456
3076RP,13/11/2025,10012,Line 1,AS,1346.2,1267.9,80.6,480
7390CQ,10/12/2025,10002,Line 1,AS,1203.0,1107.6,97.8,456
9866ML,03/01/2025,10014,Line 2,AS,1345.8,1210.5,144.9,361
5366ZP,28/07/2025,10008,Line 2,AS,2460.1,2338.9,122.5,488
5448CO,05/05/2025,10005,Line 2,AS,1790.0,1679.0,113.7,417
3648VW,18/12/2025,10013,Line 3,AS,1677.4,1592.8,89.0,370
5342KX,01/04/2025,10006,Line 1,AS,2026.4,1865.6,172.9,330
5040DA,11/10/2025,10002,Line 1,AS,2495.9,2157.5,356.1,443
4757BN,02/04/2025,10001,Line 1,NS,1893.3,1822.3,77.5,560
3661YI,06/08/2025,10016,Line 2,DS,2396.4,2083.0,332.0,521
6228NP,08/05/2025,10001,Line 1,AS,2202.0,2097.7,121.5,394
9337FB,15/09/2025,10001,Line 1,AS,1969.0,1778.0,191.8,336
1831RX,19/05/2025,10007,Line 3,DS,1735.8,1625.8,114.0,413
8768HZ,30/12/2025,10018,Line 1,AS,2332.3,2147.6,195.8,356
6314TI,31/08/2025,10001,Line 1,DS,1664.9,1608.8,63.1,514
3361BK,20/11/2025,10009,Line 1,NS,1710.4,1477.6,246.4,552
1991LO,02/05/2025,10001,Line 1,AS,2018.3,1924.6,102.5,370
5555RN,30/09/2025,10012,Line 1,AS,2420.8,2226.8,199.7,428
1633GQ,15/06/2025,10002,Line 1,DS,1488.2,1473.3,25.1,382
4724AR,15/05/2025,10012,Line 1,DS,1796.5,1621.6,186.2,554
1780WG,25/01/2025,10012,Line 1,DS,2099.7,2054.6,51.6,506
8493CZ,23/07/2025,10008,Line 2,DS,2274.0,2219.6,56.6,493
2804FQ,19/09/2025,10006,Line 1,NS,1687.7,1663.6,31.3,391
5583XM,05/12/2025,10020,Line 2,DS,1510.2,1316.1,200.1,393
9264PE,09/05/2025,10016,Line 2,AS,1763.1,1637.7,127.7,462
7167NP,07/10/2025,10007,Line 3,DS,1456.6,1277.7,185.5,427
2040GN,18/02/2025,10020,Line 2,NS,1876.7,1847.4,41.4,423
7784TV,25/09/2025,10020,Line 2,DS,1623.5,1486.9,150.5,377
3654JP,23/06/2025,10016,Line 2,AS,2210.5,2154.0,64.5,471
9518TA,24/08/2025,10018,Line 1,AS,1727.9,1710.6,30.1,441
7363SJ,06/02/2025,10003,Line 1,DS,1576.5,1415.8,174.9,352
5407AZ,25/06/2025,10009,Line 1,DS,1631.2,1614.9,30.1,364
6473DB,10/07/2025,10001,Line 1,DS,2087.5,1897.1,201.7,433
1245TC,20/02/2025,10007,Line 3,DS,1862.6,1748.6,121.6,419
4998RF,03/01/2025,10003,Line 1,DS,2285.9,2078.1,219.5,425
9097BZ,02/11/2025,10008,Line 2,DS,1877.9,1616.0,271.2,394
8798UM,05/01/2025,10004,Line 2,AS,2261.6,1985.1,287.3,407
8148FY,27/05/2025,10009,Line 1,DS,1530.4,1428.5,108.1,477
1590XV,24/01/2025,10002,Line 1,DS,1773.8,1656.9,128.9,497
6091VU,21/02/2025,10010,Line 3,AS,2084.3,1864.0,227.7,532
8195IZ,24/12/2025,10018,Line 1,NS,1771.7,1742.1,32.0,401
5990AP,06/04/2025,10010,Line 3,NS,1379.9,1311.0,76.2,453
1817US,25/04/2025,10003,Line 1,DS,2161.8,2140.2,26.5,435
6123GA,16/01/2025,10013,Line 3,DS,1874.1,1792.6,83.4,458
9972FC,16/06/2025,10005,Line 2,DS,1601.3,1490.9,117.4,499
5666UP,21/04/2025,10008,Line 2,AS,1621.0,1498.2,133.4,523
8227IM,25/05/2025,10002,Line 1,DS,1904.2,1782.8,132.2,393
1701QV,22/09/2025,10007,Line 3,DS,1805.7,1622.4,202.9,453
9892ER,03/04/2025,10001,Line 1,DS,1949.8,1870.0,95.5,410
6220ER,19/09/2025,10005,Line 2,AS,1956.5,1855.7,116.2,458
7411RF,13/03/2025,10020,Line 2,DS,1844.2,1600.7,261.3,432
4638PX,02/03/2025,10006,Line 1,NS,1619.8,1466.9,162.8,483
9393WZ,26/11/2025,10001,Line 1,NS,1763.1,1618.4,148.3,489
2152EC,12/12/2025,10015,Line 1,AS,1320.3,1184.4,141.5,412
8166RX,11/04/2025,10008,Line 2,AS,2307.8,1945.9,362.1,333
6386BG,12/06/2025,10015,Line 1,DS,1764.9,1528.9,254.1,484
6961NZ,25/06/2025,10010,Line 3,NS,1949.3,1761.2,191.6,424
7451SA,11/10/2025,10012,Line 1,DS,1974.6,1920.1,73.5,377
7308ZU,30/09/2025,10009,Line 1,NS,2262.9,2093.9,176.4,313
2905FW,08/02/2025,10016,Line 2,AS,1902.5,1870.8,45.5,427
3924OV,12/04/2025,10007,Line 3,AS,2148.5,1955.7,211.8,441
